signedChangeRate,changeRate,candleDateTimeKst,candleDateTime,openingPrice,prevClosingPrice,candleAccTradeVolume,tradePrice,lowPrice,timestamp,highPrice,change,changePrice,candleAccTradePrice,signedChangePrice,code
0.004540821,0.004540821,2020-03-06T09:00:00+09:00,2020-03-06T00:00:00+00:00,10791000,10791000,2353.860898,10840000,10720000,1.58E+12,10890000,RISE,49000,25470551278,49000,CRIX.UPBIT.KRW-BTC
0.027420737,0.027420737,2020-03-05T09:00:00+09:00,2020-03-05T00:00:00+00:00,10504000,10503000,3582.136347,10791000,10494000,1.58E+12,10869000,RISE,288000,38380097237,288000,CRIX.UPBIT.KRW-BTC
9.52E-05,9.52E-05,2020-03-04T09:00:00+09:00,2020-03-04T00:00:00+00:00,10502000,10502000,2250.687599,10503000,10420000,1.58E+12,10588000,RISE,1000,23622827783,1000,CRIX.UPBIT.KRW-BTC
-0.016206089,0.016206089,2020-03-03T09:00:00+09:00,2020-03-03T00:00:00+00:00,10675000,10675000,2858.438208,10502000,10405000,1.58E+12,10689000,FALL,173000,30119548760,-173000,CRIX.UPBIT.KRW-BTC
0.029014845,0.029014845,2020-03-02T09:00:00+09:00,2020-03-02T00:00:00+00:00,10358000,10374000,3010.563538,10675000,10326000,1.58E+12,10749000,RISE,301000,31672027841,301000,CRIX.UPBIT.KRW-BTC
0,0,2020-03-01T09:00:00+09:00,2020-03-01T00:00:00+00:00,10380000,10374000,3275.715191,10374000,10287000,1.58E+12,10559000,EVEN,0,34073229457,None,CRIX.UPBIT.KRW-BTC
-0.019007092,0.019007092,2020-02-29T09:00:00+09:00,2020-02-29T00:00:00+00:00,10575000,10575000,2145.363108,10374000,10371000,1.58E+12,10631000,FALL,201000,22523893823,-201000,CRIX.UPBIT.KRW-BTC
-0.011589868,0.011589868,2020-02-28T09:00:00+09:00,2020-02-28T00:00:00+00:00,10696000,10699000,5181.615357,10575000,10306000,1.58E+12,10840000,FALL,124000,54606619565,-124000,CRIX.UPBIT.KRW-BTC
-0.00391025,0.00391025,2020-02-27T09:00:00+09:00,2020-02-27T00:00:00+00:00,10742000,10741000,6437.734259,10699000,10313000,1.58E+12,10888000,FALL,42000,68530906781,-42000,CRIX.UPBIT.KRW-BTC
-0.051985878,0.051985878,2020-02-26T09:00:00+09:00,2020-02-26T00:00:00+00:00,11330000,11330000,7477.712645,10741000,10628000,1.58E+12,11408000,FALL,589000,82455216389,-589000,CRIX.UPBIT.KRW-BTC
-0.026046592,0.026046592,2020-02-25T09:00:00+09:00,2020-02-25T00:00:00+00:00,11635000,11633000,3895.257568,11330000,11280000,1.58E+12,11639000,FALL,303000,44619424372,-303000,CRIX.UPBIT.KRW-BTC
-0.010210159,0.010210159,2020-02-24T09:00:00+09:00,2020-02-24T00:00:00+00:00,11753000,11753000,3115.028558,11633000,11555000,1.58E+12,11840000,FALL,120000,36343856050,-120000,CRIX.UPBIT.KRW-BTC
0.022355602,0.022355602,2020-02-23T09:00:00+09:00,2020-02-23T00:00:00+00:00,11495000,11496000,3288.459796,11753000,11482000,1.58E+12,11831000,RISE,257000,38424742192,257000,CRIX.UPBIT.KRW-BTC
-0.000173943,0.000173943,2020-02-22T09:00:00+09:00,2020-02-22T00:00:00+00:00,11498000,11498000,1836.087072,11496000,11395000,1.58E+12,11529000,FALL,2000,21067376075,-2000,CRIX.UPBIT.KRW-BTC
-0.001909722,0.001909722,2020-02-21T09:00:00+09:00,2020-02-21T00:00:00+00:00,11532000,11520000,4249.298634,11498000,11454000,1.58E+12,11620000,FALL,22000,49077437553,-22000,CRIX.UPBIT.KRW-BTC
0.009198423,0.009198423,2020-02-20T09:00:00+09:00,2020-02-20T00:00:00+00:00,11419000,11415000,6303.71044,11520000,11350000,1.58E+12,11580000,RISE,105000,72234337183,105000,CRIX.UPBIT.KRW-BTC
-0.035732387,0.035732387,2020-02-19T09:00:00+09:00,2020-02-19T00:00:00+00:00,11837000,11838000,5713.594023,11415000,11350000,1.58E+12,11973000,FALL,423000,67070310930,-423000,CRIX.UPBIT.KRW-BTC
0.034971149,0.034971149,2020-02-18T09:00:00+09:00,2020-02-18T00:00:00+00:00,11438000,11438000,5450.875884,11838000,11308000,1.58E+12,11900000,RISE,400000,62996029297,400000,CRIX.UPBIT.KRW-BTC
-0.018955314,0.018955314,2020-02-17T09:00:00+09:00,2020-02-17T00:00:00+00:00,11659000,11659000,5888.971797,11438000,11136000,1.58E+12,11691000,FALL,221000,67010421516,-221000,CRIX.UPBIT.KRW-BTC
0.01356168,0.01356168,2020-02-16T09:00:00+09:00,2020-02-16T00:00:00+00:00,11513000,11503000,5377.243921,11659000,11320000,1.58E+12,11766000,RISE,156000,61959756344,156000,CRIX.UPBIT.KRW-BTC
-0.028872942,0.028872942,2020-02-15T09:00:00+09:00,2020-02-15T00:00:00+00:00,11857000,11845000,4844.006183,11503000,11400000,1.58E+12,11889000,FALL,342000,56761104058,-342000,CRIX.UPBIT.KRW-BTC
0.004409395,0.004409395,2020-02-14T09:00:00+09:00,2020-02-14T00:00:00+00:00,11793000,11793000,4420.813842,11845000,11717000,1.58E+12,11899000,RISE,52000,52247414484,52000,CRIX.UPBIT.KRW-BTC
0,0,2020-02-13T09:00:00+09:00,2020-02-13T00:00:00+00:00,11793000,11793000,9190.66396,11793000,11580000,1.58E+12,12044000,EVEN,0,1.09E+11,None,CRIX.UPBIT.KRW-BTC
-0.002199848,0.002199848,2020-02-12T09:00:00+09:00,2020-02-12T00:00:00+00:00,11820000,11819000,6619.13819,11793000,11761000,1.58E+12,11956000,FALL,26000,78341582234,-26000,CRIX.UPBIT.KRW-BTC
0.025954861,0.025954861,2020-02-11T09:00:00+09:00,2020-02-11T00:00:00+00:00,11520000,11520000,6034.791223,11819000,11269000,1.58E+12,11950000,RISE,299000,69984450456,299000,CRIX.UPBIT.KRW-BTC
-0.025463159,0.025463159,2020-02-10T09:00:00+09:00,2020-02-10T00:00:00+00:00,11821000,11821000,5213.484235,11520000,11392000,1.58E+12,11864000,FALL,301000,60459892531,-301000,CRIX.UPBIT.KRW-BTC
0.021870678,0.021870678,2020-02-09T09:00:00+09:00,2020-02-09T00:00:00+00:00,11568000,11568000,4936.952917,11821000,11567000,1.58E+12,11863000,RISE,253000,57924089181,253000,CRIX.UPBIT.KRW-BTC
0.006788512,0.006788512,2020-02-08T09:00:00+09:00,2020-02-08T00:00:00+00:00,11490000,11490000,4372.509421,11568000,11257000,1.58E+12,11600000,RISE,78000,49928407922,78000,CRIX.UPBIT.KRW-BTC
0.020063921,0.020063921,2020-02-07T09:00:00+09:00,2020-02-07T00:00:00+00:00,11269000,11264000,4139.857047,11490000,11256000,1.58E+12,11610000,RISE,226000,47385485847,226000,CRIX.UPBIT.KRW-BTC
0.018997648,0.018997648,2020-02-06T09:00:00+09:00,2020-02-06T00:00:00+00:00,11068000,11054000,5742.272383,11264000,10905000,1.58E+12,11410000,RISE,210000,64300123937,210000,CRIX.UPBIT.KRW-BTC
0.039398213,0.039398213,2020-02-05T09:00:00+09:00,2020-02-05T00:00:00+00:00,10636000,10635000,5644.68431,11054000,10589000,1.58E+12,11116000,RISE,419000,61300553914,419000,CRIX.UPBIT.KRW-BTC
-0.010697674,0.010697674,2020-02-04T09:00:00+09:00,2020-02-04T00:00:00+00:00,10750000,10750000,4273.507351,10635000,10504000,1.58E+12,10790000,FALL,115000,45509665494,-115000,CRIX.UPBIT.KRW-BTC
-0.001393405,0.001393405,2020-02-03T09:00:00+09:00,2020-02-03T00:00:00+00:00,10765000,10765000,3683.401864,10750000,10715000,1.58E+12,10975000,FALL,15000,39872569783,-15000,CRIX.UPBIT.KRW-BTC
-0.005083179,0.005083179,2020-02-02T09:00:00+09:00,2020-02-02T00:00:00+00:00,10820000,10820000,3318.261759,10765000,10680000,1.58E+12,10887000,FALL,55000,35841614441,-55000,CRIX.UPBIT.KRW-BTC
0.003617475,0.003617475,2020-02-01T09:00:00+09:00,2020-02-01T00:00:00+00:00,10781000,10781000,2886.097379,10820000,10770000,1.58E+12,10918000,RISE,39000,31294876435,39000,CRIX.UPBIT.KRW-BTC
0.000185546,0.000185546,2020-01-31T09:00:00+09:00,2020-01-31T00:00:00+00:00,10778000,10779000,3618.060001,10781000,10642000,1.58E+12,10841000,RISE,2000,38857928207,2000,CRIX.UPBIT.KRW-BTC
0.010215558,0.010215558,2020-01-30T09:00:00+09:00,2020-01-30T00:00:00+00:00,10670000,10670000,5029.070291,10779000,10520000,1.58E+12,10882000,RISE,109000,53656097226,109000,CRIX.UPBIT.KRW-BTC
0.009460738,0.009460738,2020-01-29T09:00:00+09:00,2020-01-29T00:00:00+00:00,10570000,10570000,5305.298864,10670000,10500000,1.58E+12,10780000,RISE,100000,56351664845,100000,CRIX.UPBIT.KRW-BTC
0.043229372,0.043229372,2020-01-28T09:00:00+09:00,2020-01-28T00:00:00+00:00,10128000,10132000,6620.774169,10570000,10127000,1.58E+12,10601000,RISE,438000,68462839033,438000,CRIX.UPBIT.KRW-BTC
0.016656633,0.016656633,2020-01-27T09:00:00+09:00,2020-01-27T00:00:00+00:00,9966000,9966000,4801.261303,10132000,9948000,1.58E+12,10277000,RISE,166000,48415199218,166000,CRIX.UPBIT.KRW-BTC
0.022678297,0.022678297,2020-01-26T09:00:00+09:00,2020-01-26T00:00:00+00:00,9745000,9745000,2221.71968,9966000,9700000,1.58E+12,9986000,RISE,221000,21899391392,221000,CRIX.UPBIT.KRW-BTC
-0.006929583,0.006929583,2020-01-25T09:00:00+09:00,2020-01-25T00:00:00+00:00,9816000,9813000,1443.816602,9745000,9669000,1.58E+12,9816000,FALL,68000,14030173933,-68000,CRIX.UPBIT.KRW-BTC
0.006461539,0.006461539,2020-01-24T09:00:00+09:00,2020-01-24T00:00:00+00:00,9750000,9750000,2941.434723,9813000,9631000,1.58E+12,9885000,RISE,63000,28685136536,63000,CRIX.UPBIT.KRW-BTC
-0.017335215,0.017335215,2020-01-23T09:00:00+09:00,2020-01-23T00:00:00+00:00,9922000,9922000,3630.527372,9750000,9623000,1.58E+12,9930000,FALL,172000,35440547073,-172000,CRIX.UPBIT.KRW-BTC
-0.003615184,0.003615184,2020-01-22T09:00:00+09:00,2020-01-22T00:00:00+00:00,9960000,9958000,2972.584592,9922000,9845000,1.58E+12,10091000,FALL,36000,29600935085,-36000,CRIX.UPBIT.KRW-BTC
0.010861841,0.010861841,2020-01-21T09:00:00+09:00,2020-01-21T00:00:00+00:00,9856000,9851000,2842.755128,9958000,9800000,1.58E+12,10014000,RISE,107000,28124677204,107000,CRIX.UPBIT.KRW-BTC
-0.003641145,0.003641145,2020-01-20T09:00:00+09:00,2020-01-20T00:00:00+00:00,9886000,9887000,3320.616095,9851000,9775000,1.58E+12,9951000,FALL,36000,32790031643,-36000,CRIX.UPBIT.KRW-BTC
-0.019633119,0.019633119,2020-01-19T09:00:00+09:00,2020-01-19T00:00:00+00:00,10085000,10085000,8567.012187,9887000,9734000,1.58E+12,10484000,FALL,198000,86262593735,-198000,CRIX.UPBIT.KRW-BTC
0.009307446,0.009307446,2020-01-18T09:00:00+09:00,2020-01-18T00:00:00+00:00,9997000,9992000,3865.421301,10085000,9900000,1.58E+12,10167000,RISE,93000,38838416042,93000,CRIX.UPBIT.KRW-BTC
0.021154829,0.021154829,2020-01-17T09:00:00+09:00,2020-01-17T00:00:00+00:00,9789000,9785000,8319.128361,9992000,9719000,1.58E+12,10216000,RISE,207000,83412175524,207000,CRIX.UPBIT.KRW-BTC
0.005136107,0.005136107,2020-01-16T09:00:00+09:00,2020-01-16T00:00:00+00:00,9735000,9735000,4081.482654,9785000,9561000,1.58E+12,9855000,RISE,50000,39665434451,50000,CRIX.UPBIT.KRW-BTC
0.001955537,0.001955537,2020-01-15T09:00:00+09:00,2020-01-15T00:00:00+00:00,9716000,9716000,8125.752071,9735000,9498000,1.58E+12,9917000,RISE,19000,79085766458,19000,CRIX.UPBIT.KRW-BTC
0.059310946,0.059310946,2020-01-14T09:00:00+09:00,2020-01-14T00:00:00+00:00,9179000,9172000,11554.39037,9716000,9162000,1.58E+12,9859000,RISE,544000,1.10E+11,544000,CRIX.UPBIT.KRW-BTC
-0.004450233,0.004450233,2020-01-13T09:00:00+09:00,2020-01-13T00:00:00+00:00,9218000,9213000,1991.093104,9172000,9101000,1.58E+12,9227000,FALL,41000,18249005012,-41000,CRIX.UPBIT.KRW-BTC
0.016887417,0.016887417,2020-01-12T09:00:00+09:00,2020-01-12T00:00:00+00:00,9066000,9060000,2412.748989,9213000,9014000,1.58E+12,9250000,RISE,153000,22101988619,153000,CRIX.UPBIT.KRW-BTC
-0.018737139,0.018737139,2020-01-11T09:00:00+09:00,2020-01-11T00:00:00+00:00,9218000,9233000,4233.992621,9060000,9047000,1.58E+12,9350000,FALL,173000,38861047625,-173000,CRIX.UPBIT.KRW-BTC
0.032658539,0.032658539,2020-01-10T09:00:00+09:00,2020-01-10T00:00:00+00:00,8940000,8941000,6980.828974,9233000,8750000,1.58E+12,9250000,RISE,292000,62925329692,292000,CRIX.UPBIT.KRW-BTC
-0.015850303,0.015850303,2020-01-09T09:00:00+09:00,2020-01-09T00:00:00+00:00,9084000,9085000,5174.238911,8941000,8900000,1.58E+12,9142000,FALL,144000,46561753849,-144000,CRIX.UPBIT.KRW-BTC
-0.033304959,0.033304959,2020-01-08T09:00:00+09:00,2020-01-08T00:00:00+00:00,9386000,9398000,13024.51495,9085000,9030000,1.58E+12,9736000,FALL,313000,1.23E+11,-313000,CRIX.UPBIT.KRW-BTC
0.060004512,0.060004512,2020-01-07T09:00:00+09:00,2020-01-07T00:00:00+00:00,8866000,8866000,8896.191947,9398000,8865000,1.58E+12,9444000,RISE,532000,80878156553,532000,CRIX.UPBIT.KRW-BTC
0.048734327,0.048734327,2020-01-06T09:00:00+09:00,2020-01-06T00:00:00+00:00,8451000,8454000,5340.140416,8866000,8446000,1.58E+12,8890000,RISE,412000,46379071124,412000,CRIX.UPBIT.KRW-BTC
-0.003301108,0.003301108,2020-01-05T09:00:00+09:00,2020-01-05T00:00:00+00:00,8483000,8482000,2807.832172,8454000,8436000,1.58E+12,8645000,FALL,28000,24039161184,-28000,CRIX.UPBIT.KRW-BTC
0.000944064,0.000944064,2020-01-04T09:00:00+09:00,2020-01-04T00:00:00+00:00,8476000,8474000,1987.266881,8482000,8382000,1.58E+12,8520000,RISE,8000,16789801499,8000,CRIX.UPBIT.KRW-BTC
0.054373523,0.054373523,2020-01-03T09:00:00+09:00,2020-01-03T00:00:00+00:00,8038000,8037000,5887.008808,8474000,7910000,1.58E+12,8525000,RISE,437000,49021606426,437000,CRIX.UPBIT.KRW-BTC
-0.031686747,0.031686747,2020-01-02T09:00:00+09:00,2020-01-02T00:00:00+00:00,8300000,8300000,2054.039566,8037000,8026000,1.58E+12,8310000,FALL,263000,16790797168,-263000,CRIX.UPBIT.KRW-BTC
-0.001443696,0.001443696,2020-01-01T09:00:00+09:00,2020-01-01T00:00:00+00:00,8308000,8312000,1030.458147,8300000,8287000,1.58E+12,8387000,FALL,12000,8582255396,-12000,CRIX.UPBIT.KRW-BTC
-0.003476801,0.003476801,2019-12-31T09:00:00+09:00,2019-12-31T00:00:00+00:00,8343000,8341000,1846.540919,8312000,8260000,1.58E+12,8439000,FALL,29000,15395058519,-29000,CRIX.UPBIT.KRW-BTC
-0.017086967,0.017086967,2019-12-30T09:00:00+09:00,2019-12-30T00:00:00+00:00,8486000,8486000,2355.803615,8341000,8331000,1.58E+12,8496000,FALL,145000,19849732356,-145000,CRIX.UPBIT.KRW-BTC
0.006404175,0.006404175,2019-12-29T09:00:00+09:00,2019-12-29T00:00:00+00:00,8428000,8432000,2486.016105,8486000,8388000,1.58E+12,8639000,RISE,54000,21095568480,54000,CRIX.UPBIT.KRW-BTC
0.005605248,0.005605248,2019-12-28T09:00:00+09:00,2019-12-28T00:00:00+00:00,8385000,8385000,1725.512705,8432000,8376000,1.58E+12,8479000,RISE,47000,14554673139,47000,CRIX.UPBIT.KRW-BTC
0.001672441,0.001672441,2019-12-27T09:00:00+09:00,2019-12-27T00:00:00+00:00,8367000,8371000,2402.064706,8385000,8195000,1.58E+12,8424000,RISE,14000,20006753452,14000,CRIX.UPBIT.KRW-BTC
0.000119474,0.000119474,2019-12-26T09:00:00+09:00,2019-12-26T00:00:00+00:00,8370000,8370000,2740.211279,8371000,8317000,1.58E+12,8595000,RISE,1000,23015609826,1000,CRIX.UPBIT.KRW-BTC
-0.011806375,0.011806375,2019-12-25T09:00:00+09:00,2019-12-25T00:00:00+00:00,8460000,8470000,1857.227092,8370000,8317000,1.58E+12,8471000,FALL,100000,15603911383,-100000,CRIX.UPBIT.KRW-BTC
-0.005868545,0.005868545,2019-12-24T09:00:00+09:00,2019-12-24T00:00:00+00:00,8520000,8520000,3635.400932,8470000,8354000,1.58E+12,8630000,FALL,50000,30918612124,-50000,CRIX.UPBIT.KRW-BTC
-0.019449879,0.019449879,2019-12-23T09:00:00+09:00,2019-12-23T00:00:00+00:00,8688000,8689000,5451.747358,8520000,8456000,1.58E+12,8890000,FALL,169000,47475904169,-169000,CRIX.UPBIT.KRW-BTC
0.047498493,0.047498493,2019-12-22T09:00:00+09:00,2019-12-22T00:00:00+00:00,8295000,8295000,2717.845887,8689000,8277000,1.58E+12,8696000,RISE,394000,23008097682,394000,CRIX.UPBIT.KRW-BTC
-0.005157112,0.005157112,2019-12-21T09:00:00+09:00,2019-12-21T00:00:00+00:00,8342000,8338000,952.396977,8295000,8260000,1.58E+12,8342000,FALL,43000,7904936683,-43000,CRIX.UPBIT.KRW-BTC
0.001200769,0.001200769,2019-12-20T09:00:00+09:00,2019-12-20T00:00:00+00:00,8329000,8328000,2315.680103,8338000,8241000,1.58E+12,8395000,RISE,10000,19260477837,10000,CRIX.UPBIT.KRW-BTC
-0.016300496,0.016300496,2019-12-19T09:00:00+09:00,2019-12-19T00:00:00+00:00,8466000,8466000,4444.339156,8328000,8210000,1.58E+12,8590000,FALL,138000,37094382370,-138000,CRIX.UPBIT.KRW-BTC
0.093515887,0.093515887,2019-12-18T09:00:00+09:00,2019-12-18T00:00:00+00:00,7741000,7742000,7394.862478,8466000,7546000,1.58E+12,8668000,RISE,724000,58866546300,724000,CRIX.UPBIT.KRW-BTC
-0.03826087,0.03826087,2019-12-17T09:00:00+09:00,2019-12-17T00:00:00+00:00,8058000,8050000,4587.863775,7742000,7700000,1.58E+12,8108000,FALL,308000,36267738375,-308000,CRIX.UPBIT.KRW-BTC
-0.032335617,0.032335617,2019-12-16T09:00:00+09:00,2019-12-16T00:00:00+00:00,8319000,8319000,2333.045362,8050000,8017000,1.58E+12,8347000,FALL,269000,19139495161,-269000,CRIX.UPBIT.KRW-BTC
0.005074302,0.005074302,2019-12-15T09:00:00+09:00,2019-12-15T00:00:00+00:00,8277000,8277000,1911.202342,8319000,8190000,1.58E+12,8440000,RISE,42000,15864899581,42000,CRIX.UPBIT.KRW-BTC
-0.025088339,0.025088339,2019-12-14T09:00:00+09:00,2019-12-14T00:00:00+00:00,8490000,8490000,2408.920971,8277000,8200000,1.58E+12,8520000,FALL,213000,20194039088,-213000,CRIX.UPBIT.KRW-BTC
0.006281854,0.006281854,2019-12-13T09:00:00+09:00,2019-12-13T00:00:00+00:00,8438000,8437000,2163.021309,8490000,8430000,1.58E+12,8577000,RISE,53000,18349093540,53000,CRIX.UPBIT.KRW-BTC
-0.006242638,0.006242638,2019-12-12T09:00:00+09:00,2019-12-12T00:00:00+00:00,8490000,8490000,2457.070479,8437000,8360000,1.58E+12,8566000,FALL,53000,20772768614,-53000,CRIX.UPBIT.KRW-BTC
-0.005505447,0.005505447,2019-12-11T09:00:00+09:00,2019-12-11T00:00:00+00:00,8539000,8537000,1897.014757,8490000,8419000,1.58E+12,8592000,FALL,47000,16156817416,-47000,CRIX.UPBIT.KRW-BTC
-0.016361332,0.016361332,2019-12-10T09:00:00+09:00,2019-12-10T00:00:00+00:00,8679000,8679000,2949.172128,8537000,8480000,1.58E+12,8749000,FALL,142000,25451639641,-142000,CRIX.UPBIT.KRW-BTC
-0.014533894,0.014533894,2019-12-09T09:00:00+09:00,2019-12-09T00:00:00+00:00,8807000,8807000,3125.561911,8679000,8640000,1.58E+12,8891000,FALL,128000,27444900234,-128000,CRIX.UPBIT.KRW-BTC
0.002618397,0.002618397,2019-12-08T09:00:00+09:00,2019-12-08T00:00:00+00:00,8784000,8784000,2000.921403,8807000,8670000,1.58E+12,8857000,RISE,23000,17561562888,23000,CRIX.UPBIT.KRW-BTC
-0.003290593,0.003290593,2019-12-07T09:00:00+09:00,2019-12-07T00:00:00+00:00,8815000,8813000,1910.695811,8784000,8776000,1.58E+12,8897000,FALL,29000,16856577567,-29000,CRIX.UPBIT.KRW-BTC
0.014738054,0.014738054,2019-12-06T09:00:00+09:00,2019-12-06T00:00:00+00:00,8685000,8685000,3039.173138,8813000,8614000,1.58E+12,8852000,RISE,128000,26463749587,128000,CRIX.UPBIT.KRW-BTC
0.019964768,0.019964768,2019-12-05T09:00:00+09:00,2019-12-05T00:00:00+00:00,8515000,8515000,3969.792297,8685000,8480000,1.58E+12,8810000,RISE,170000,34354288790,170000,CRIX.UPBIT.KRW-BTC
-0.010688974,0.010688974,2019-12-04T09:00:00+09:00,2019-12-04T00:00:00+00:00,8607000,8607000,5171.381015,8515000,8432000,1.58E+12,8996000,FALL,92000,44778200123,-92000,CRIX.UPBIT.KRW-BTC
0.002562609,0.002562609,2019-12-03T09:00:00+09:00,2019-12-03T00:00:00+00:00,8590000,8585000,1641.815953,8607000,8520000,1.58E+12,8700000,RISE,22000,14144230521,22000,CRIX.UPBIT.KRW-BTC
-0.005214369,0.005214369,2019-12-02T09:00:00+09:00,2019-12-02T00:00:00+00:00,8630000,8630000,1837.439258,8585000,8415000,1.58E+12,8705000,FALL,45000,15714767986,-45000,CRIX.UPBIT.KRW-BTC
-0.023534736,0.023534736,2019-12-01T09:00:00+09:00,2019-12-01T00:00:00+00:00,8838000,8838000,3023.698278,8630000,8480000,1.58E+12,8840000,FALL,208000,26066009347,-208000,CRIX.UPBIT.KRW-BTC
-0.022020582,0.022020582,2019-11-30T09:00:00+09:00,2019-11-30T00:00:00+00:00,9035000,9037000,2495.787933,8838000,8726000,1.58E+12,9106000,FALL,199000,22305240923,-199000,CRIX.UPBIT.KRW-BTC
0.041849205,0.041849205,2019-11-29T09:00:00+09:00,2019-11-29T00:00:00+00:00,8672000,8674000,4210.8005,9037000,8658000,1.58E+12,9200000,RISE,363000,37638406443,363000,CRIX.UPBIT.KRW-BTC
-0.003217651,0.003217651,2019-11-28T09:00:00+09:00,2019-11-28T00:00:00+00:00,8700000,8702000,4045.72391,8674000,8615000,1.57E+12,8903000,FALL,28000,35384894253,-28000,CRIX.UPBIT.KRW-BTC
0.034720571,0.034720571,2019-11-27T09:00:00+09:00,2019-11-27T00:00:00+00:00,8413000,8410000,9265.752231,8702000,8041000,1.57E+12,8900000,RISE,292000,78036777971,292000,CRIX.UPBIT.KRW-BTC
0.008635164,0.008635164,2019-11-26T09:00:00+09:00,2019-11-26T00:00:00+00:00,8338000,8338000,5867.688767,8410000,8240000,1.57E+12,8627000,RISE,72000,49374020763,72000,CRIX.UPBIT.KRW-BTC
0.014602093,0.014602093,2019-11-25T09:00:00+09:00,2019-11-25T00:00:00+00:00,8217000,8218000,13648.46006,8338000,7683000,1.57E+12,8633000,RISE,120000,1.11E+11,120000,CRIX.UPBIT.KRW-BTC
-0.052133795,0.052133795,2019-11-24T09:00:00+09:00,2019-11-24T00:00:00+00:00,8675000,8670000,4506.870523,8218000,8164000,1.57E+12,8693000,FALL,452000,37940617156,-452000,CRIX.UPBIT.KRW-BTC
0.002196278,0.002196278,2019-11-23T09:00:00+09:00,2019-11-23T00:00:00+00:00,8661000,8651000,3952.262499,8670000,8405000,1.57E+12,8712000,RISE,19000,33850080659,19000,CRIX.UPBIT.KRW-BTC
-0.04133422,0.04133422,2019-11-22T09:00:00+09:00,2019-11-22T00:00:00+00:00,9024000,9024000,10814.24486,8651000,8202000,1.57E+12,9123000,FALL,373000,93391117686,-373000,CRIX.UPBIT.KRW-BTC
-0.048703352,0.048703352,2019-11-21T09:00:00+09:00,2019-11-21T00:00:00+00:00,9486000,9486000,6010.80669,9024000,8901000,1.57E+12,9525000,FALL,462000,55308644720,-462000,CRIX.UPBIT.KRW-BTC
-0.001788909,0.001788909,2019-11-20T09:00:00+09:00,2019-11-20T00:00:00+00:00,9509000,9503000,2431.563643,9486000,9410000,1.57E+12,9553000,FALL,17000,23058987144,-17000,CRIX.UPBIT.KRW-BTC
-0.008037578,0.008037578,2019-11-19T09:00:00+09:00,2019-11-19T00:00:00+00:00,9580000,9580000,3631.799952,9503000,9361000,1.57E+12,9615000,FALL,77000,34452111122,-77000,CRIX.UPBIT.KRW-BTC
-0.034663442,0.034663442,2019-11-18T09:00:00+09:00,2019-11-18T00:00:00+00:00,9924000,9924000,3352.421197,9580000,9531000,1.57E+12,9934000,FALL,344000,32792043311,-344000,CRIX.UPBIT.KRW-BTC
-0.000201491,0.000201491,2019-11-17T09:00:00+09:00,2019-11-17T00:00:00+00:00,9934000,9926000,1815.964295,9924000,9820000,1.57E+12,10056000,FALL,2000,18060048971,-2000,CRIX.UPBIT.KRW-BTC
0.00121041,0.00121041,2019-11-16T09:00:00+09:00,2019-11-16T00:00:00+00:00,9909000,9914000,1761.164651,9926000,9880000,1.57E+12,9992000,RISE,12000,17474462137,12000,CRIX.UPBIT.KRW-BTC
-0.015980149,0.015980149,2019-11-15T09:00:00+09:00,2019-11-15T00:00:00+00:00,10075000,10075000,4147.27479,9914000,9860000,1.57E+12,10212000,FALL,161000,41477801451,-161000,CRIX.UPBIT.KRW-BTC
-0.01331897,0.01331897,2019-11-14T09:00:00+09:00,2019-11-14T00:00:00+00:00,10212000,10211000,2156.615692,10075000,10039000,1.57E+12,10232000,FALL,136000,21801449664,-136000,CRIX.UPBIT.KRW-BTC
-0.004484742,0.004484742,2019-11-13T09:00:00+09:00,2019-11-13T00:00:00+00:00,10259000,10257000,1876.980709,10211000,10143000,1.57E+12,10287000,FALL,46000,19145546177,-46000,CRIX.UPBIT.KRW-BTC
0.00875295,0.00875295,2019-11-12T09:00:00+09:00,2019-11-12T00:00:00+00:00,10168000,10168000,3027.288532,10257000,10000000,1.57E+12,10320000,RISE,89000,30792065012,89000,CRIX.UPBIT.KRW-BTC
-0.03125,0.03125,2019-11-11T09:00:00+09:00,2019-11-11T00:00:00+00:00,10496000,10496000,3782.321185,10168000,10069000,1.57E+12,10511000,FALL,328000,38742001326,-328000,CRIX.UPBIT.KRW-BTC
0.024199844,0.024199844,2019-11-10T09:00:00+09:00,2019-11-10T00:00:00+00:00,10248000,10248000,2837.970818,10496000,10160000,1.57E+12,10589000,RISE,248000,29429356440,248000,CRIX.UPBIT.KRW-BTC
0.003525264,0.003525264,2019-11-09T09:00:00+09:00,2019-11-09T00:00:00+00:00,10213000,10212000,1786.856942,10248000,10172000,1.57E+12,10319000,RISE,36000,18321019288,36000,CRIX.UPBIT.KRW-BTC
-0.042744657,0.042744657,2019-11-08T09:00:00+09:00,2019-11-08T00:00:00+00:00,10668000,10668000,4766.431836,10212000,10103000,1.57E+12,10724000,FALL,456000,49511704409,-456000,CRIX.UPBIT.KRW-BTC
-0.007720212,0.007720212,2019-11-07T09:00:00+09:00,2019-11-07T00:00:00+00:00,10752000,10751000,2897.74288,10668000,10546000,1.57E+12,10795000,FALL,83000,30913317792,-83000,CRIX.UPBIT.KRW-BTC
