highPrice,lowPrice,openingPrice,prevClosingPrice,change,candleAccTradeVolume,changeRate,timestamp,candleAccTradePrice,changePrice,signedChangePrice,candleDateTimeKst,tradePrice,candleDateTime,code,signedChangeRate
4280,3955,4125,4130,FALL,8185366.138,0.002421308,1.55192E+12,33578398625,10,-10,2019-03-06T09:00:00+09:00,4120,2019-03-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.002421308
4145,3570,3615,3615,RISE,7990206.435,0.142461964,1.55183E+12,31332222422,515,515,2019-03-05T09:00:00+09:00,4130,2019-03-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.142461964
3930,3495,3905,3905,FALL,5361784.385,0.074263764,1.55174E+12,19519451674,290,-290,2019-03-04T09:00:00+09:00,3615,2019-03-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.074263764
3995,3865,3870,3870,RISE,1290392.672,0.009043928,1.55166E+12,5064603404,35,35,2019-03-03T09:00:00+09:00,3905,2019-03-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.009043928
3915,3815,3850,3855,RISE,1388789.225,0.003891051,1.55157E+12,5375307649,15,15,2019-03-02T09:00:00+09:00,3870,2019-03-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.003891051
4065,3790,3885,3885,FALL,2256318.036,0.007722008,1.55148E+12,8877462026,30,-30,2019-03-01T09:00:00+09:00,3855,2019-03-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.007722008
4065,3830,3910,3910,FALL,3306232.142,0.006393862,1.5514E+12,13045927233,25,-25,2019-02-28T09:00:00+09:00,3885,2019-02-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.006393862
3950,3740,3810,3810,RISE,3770014.473,0.026246719,1.55131E+12,14506430383,100,100,2019-02-27T09:00:00+09:00,3910,2019-02-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.026246719
3950,3680,3935,3935,FALL,3573277.769,0.031766201,1.55123E+12,13661104504,125,-125,2019-02-26T09:00:00+09:00,3810,2019-02-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.031766201
4110,3650,3940,3940,FALL,10849927.73,0.001269036,1.55114E+12,42670187617,5,-5,2019-02-25T09:00:00+09:00,3935,2019-02-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.001269036
4830,3855,4625,4625,FALL,20944720.1,0.148108108,1.55105E+12,88159456010,685,-685,2019-02-24T09:00:00+09:00,3940,2019-02-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.148108108
4635,4170,4220,4220,RISE,4141726.218,0.095971564,1.55097E+12,18137328981,405,405,2019-02-23T09:00:00+09:00,4625,2019-02-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.095971564
4280,4120,4175,4175,RISE,3363751.36,0.010778443,1.55088E+12,14187543858,45,45,2019-02-22T09:00:00+09:00,4220,2019-02-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.010778443
4290,4035,4240,4245,FALL,5030740.872,0.016489988,1.55079E+12,20937527428,70,-70,2019-02-21T09:00:00+09:00,4175,2019-02-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.016489988
4305,3765,3835,3835,RISE,12293056.76,0.106910039,1.55071E+12,50706306478,410,410,2019-02-20T09:00:00+09:00,4245,2019-02-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.106910039
4155,3700,3770,3770,RISE,11085280.33,0.017241379,1.55062E+12,43572999819,65,65,2019-02-19T09:00:00+09:00,3835,2019-02-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.017241379
3795,3145,3165,3165,RISE,8928608.939,0.191153239,1.55053E+12,31105748156,605,605,2019-02-18T09:00:00+09:00,3770,2019-02-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.191153239
3225,3070,3085,3085,RISE,2585359.292,0.025931929,1.55045E+12,8102110739,80,80,2019-02-17T09:00:00+09:00,3165,2019-02-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.025931929
3200,3075,3085,3085,EVEN,1631929.285,0,1.55036E+12,5088757855,0,None,2019-02-16T09:00:00+09:00,3085,2019-02-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0
3170,3035,3045,3050,RISE,2119714.387,0.01147541,1.55028E+12,6562470717,35,35,2019-02-15T09:00:00+09:00,3085,2019-02-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.01147541
3180,3005,3150,3150,FALL,2118354.55,0.031746032,1.55019E+12,6527317878,100,-100,2019-02-14T09:00:00+09:00,3050,2019-02-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.031746032
3290,3100,3225,3230,FALL,2458953.146,0.024767802,1.5501E+12,7847942451,80,-80,2019-02-13T09:00:00+09:00,3150,2019-02-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.024767802
3310,2980,3025,3020,RISE,3713959.094,0.069536424,1.55002E+12,11608830752,210,210,2019-02-12T09:00:00+09:00,3230,2019-02-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.069536424
3120,2975,3105,3105,FALL,2078789.48,0.027375201,1.54993E+12,6293075259,85,-85,2019-02-11T09:00:00+09:00,3020,2019-02-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.027375201
3135,2890,3015,3025,RISE,2889258.912,0.026446281,1.54984E+12,8624481398,80,80,2019-02-10T09:00:00+09:00,3105,2019-02-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.026446281
3115,2915,2980,2980,RISE,4059713.764,0.015100671,1.54976E+12,12238608168,45,45,2019-02-09T09:00:00+09:00,3025,2019-02-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.015100671
3050,2590,2610,2610,RISE,4914520.613,0.141762452,1.54967E+12,13976323811,370,370,2019-02-08T09:00:00+09:00,2980,2019-02-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.141762452
2640,2585,2605,2605,RISE,1027820.691,0.001919386,1.54958E+12,2690190524,5,5,2019-02-07T09:00:00+09:00,2610,2019-02-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001919386
2655,2530,2645,2645,FALL,1600576.259,0.015122873,1.5495E+12,4144974237,40,-40,2019-02-06T09:00:00+09:00,2605,2019-02-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.015122873
2660,2610,2645,2650,FALL,967725.8923,0.001886793,1.54941E+12,2554422308,5,-5,2019-02-05T09:00:00+09:00,2645,2019-02-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.001886793
2705,2610,2625,2625,RISE,1452581.493,0.00952381,1.54932E+12,3856348195,25,25,2019-02-04T09:00:00+09:00,2650,2019-02-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.00952381
2695,2590,2680,2680,FALL,934319.1456,0.020522388,1.54924E+12,2464870150,55,-55,2019-02-03T09:00:00+09:00,2625,2019-02-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.020522388
2695,2545,2565,2565,RISE,834712.1609,0.044834308,1.54915E+12,2159738001,115,115,2019-02-02T09:00:00+09:00,2680,2019-02-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.044834308
2580,2500,2540,2540,RISE,877229.745,0.00984252,1.54907E+12,2226494794,25,25,2019-02-01T09:00:00+09:00,2565,2019-02-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.00984252
2605,2505,2565,2565,FALL,1952861.958,0.009746589,1.54898E+12,4971289867,25,-25,2019-01-31T09:00:00+09:00,2540,2019-01-31T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.009746589
2600,2475,2510,2510,RISE,2732059.963,0.021912351,1.54889E+12,6960072550,55,55,2019-01-30T09:00:00+09:00,2565,2019-01-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.021912351
2570,2420,2480,2480,RISE,2015990.213,0.012096774,1.54881E+12,5026048865,30,30,2019-01-29T09:00:00+09:00,2510,2019-01-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.012096774
2625,2400,2615,2615,FALL,2876104.22,0.051625239,1.54872E+12,7232228247,135,-135,2019-01-28T09:00:00+09:00,2480,2019-01-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.051625239
2700,2565,2670,2670,FALL,1583761.678,0.020599251,1.54863E+12,4189242367,55,-55,2019-01-27T09:00:00+09:00,2615,2019-01-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.020599251
2735,2670,2695,2695,FALL,1091301.271,0.009276438,1.54855E+12,2947020996,25,-25,2019-01-26T09:00:00+09:00,2670,2019-01-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.009276438
2730,2660,2715,2715,FALL,1432538.159,0.007366483,1.54846E+12,3853852456,20,-20,2019-01-25T09:00:00+09:00,2695,2019-01-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.007366483
2735,2660,2715,2715,EVEN,1366173.631,0,1.54837E+12,3690657225,0,None,2019-01-24T09:00:00+09:00,2715,2019-01-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0
2750,2685,2730,2730,FALL,1570326.523,0.005494506,1.54829E+12,4272966264,15,-15,2019-01-23T09:00:00+09:00,2715,2019-01-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.005494506
2800,2555,2615,2615,RISE,2544672.637,0.043977055,1.5482E+12,6756022992,115,115,2019-01-22T09:00:00+09:00,2730,2019-01-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.043977055
2710,2580,2620,2615,EVEN,2283563.618,0,1.54812E+12,6003415561,0,None,2019-01-21T09:00:00+09:00,2615,2019-01-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0
2755,2530,2740,2740,FALL,2590472.36,0.045620438,1.54803E+12,6802740952,125,-125,2019-01-20T09:00:00+09:00,2615,2019-01-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.045620438
2805,2705,2735,2735,RISE,1562354.872,0.001828154,1.54794E+12,4310050561,5,5,2019-01-19T09:00:00+09:00,2740,2019-01-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001828154
2795,2680,2785,2790,FALL,1501548.767,0.019713262,1.54786E+12,4110086822,55,-55,2019-01-18T09:00:00+09:00,2735,2019-01-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.019713262
2825,2655,2710,2710,RISE,2364289.018,0.029520295,1.54777E+12,6450581198,80,80,2019-01-17T09:00:00+09:00,2790,2019-01-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.029520295
2745,2650,2665,2670,RISE,2056197.603,0.014981273,1.54768E+12,5547343846,40,40,2019-01-16T09:00:00+09:00,2710,2019-01-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.014981273
2765,2610,2745,2745,FALL,2612428.831,0.027322404,1.5476E+12,7040918865,75,-75,2019-01-15T09:00:00+09:00,2670,2019-01-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.027322404
2780,2510,2520,2515,RISE,3419239.028,0.091451292,1.54751E+12,8989290516,230,230,2019-01-14T09:00:00+09:00,2745,2019-01-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.091451292
2725,2490,2715,2720,FALL,2632429.059,0.075367647,1.54742E+12,6840345317,205,-205,2019-01-13T09:00:00+09:00,2515,2019-01-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.075367647
2755,2675,2695,2695,RISE,2314579.734,0.009276438,1.54734E+12,6281494904,25,25,2019-01-12T09:00:00+09:00,2720,2019-01-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.009276438
2755,2615,2710,2705,FALL,3369848.495,0.003696858,1.54725E+12,9076870061,10,-10,2019-01-11T09:00:00+09:00,2695,2019-01-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.003696858
3320,2650,3220,3220,FALL,10520070.65,0.159937888,1.54716E+12,31169811509,515,-515,2019-01-10T09:00:00+09:00,2705,2019-01-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.159937888
3285,3085,3105,3105,RISE,3763956.166,0.037037037,1.54708E+12,11904744592,115,115,2019-01-09T09:00:00+09:00,3220,2019-01-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.037037037
3190,3020,3090,3090,RISE,3849739.278,0.004854369,1.54699E+12,11963254139,15,15,2019-01-08T09:00:00+09:00,3105,2019-01-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.004854369
3200,3040,3180,3180,FALL,3345856.75,0.028301887,1.54691E+12,10411032793,90,-90,2019-01-07T09:00:00+09:00,3090,2019-01-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.028301887
3235,2960,3015,3015,RISE,3457039.132,0.054726368,1.54682E+12,10726949781,165,165,2019-01-06T09:00:00+09:00,3180,2019-01-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.054726368
3110,2995,3030,3035,FALL,2610988.19,0.006589786,1.54673E+12,7966004466,20,-20,2019-01-05T09:00:00+09:00,3015,2019-01-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.006589786
3090,2925,3000,2995,RISE,2802423.943,0.013355593,1.54665E+12,8433136405,40,40,2019-01-04T09:00:00+09:00,3035,2019-01-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.013355593
3185,2930,3175,3175,FALL,3250070.794,0.056692913,1.54656E+12,9968133852,180,-180,2019-01-03T09:00:00+09:00,2995,2019-01-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.056692913
3215,2920,2960,2960,RISE,5416073.313,0.072635135,1.54647E+12,16502043421,215,215,2019-01-02T09:00:00+09:00,3175,2019-01-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.072635135
2980,2825,2880,2875,RISE,3240903.689,0.029565217,1.54639E+12,9395041780,85,85,2019-01-01T09:00:00+09:00,2960,2019-01-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.029565217
2980,2755,2975,2975,FALL,3045666.94,0.033613445,None,8767455513,100,-100,2018-12-31T09:00:00+09:00,2875,2018-12-31T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.033613445
2995,2790,2890,2890,RISE,3555093.859,0.029411765,1.54621E+12,10339342346,85,85,2018-12-30T09:00:00+09:00,2975,2018-12-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.029411765
3080,2850,2940,2940,FALL,5375700.12,0.017006803,1.54613E+12,15886882162,50,-50,2018-12-29T09:00:00+09:00,2890,2018-12-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.017006803
2995,2525,2615,2615,RISE,6369254.046,0.124282983,1.54604E+12,17579489752,325,325,2018-12-28T09:00:00+09:00,2940,2018-12-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.124282983
2930,2580,2895,2895,FALL,4584236.603,0.09671848,1.54596E+12,12642967484,280,-280,2018-12-27T09:00:00+09:00,2615,2018-12-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.09671848
3010,2760,2815,2810,RISE,6393410.789,0.03024911,1.54587E+12,18305262098,85,85,2018-12-26T09:00:00+09:00,2895,2018-12-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.03024911
3105,2675,3100,3100,FALL,7830742.857,0.093548387,1.54578E+12,22362387291,290,-290,2018-12-25T09:00:00+09:00,2810,2018-12-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.093548387
3475,3070,3130,3130,FALL,15548185.91,0.009584665,1.5457E+12,51144922502,30,-30,2018-12-24T09:00:00+09:00,3100,2018-12-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.009584665
3315,2890,2915,2915,RISE,12269554.24,0.073756432,1.54561E+12,38332472574,215,215,2018-12-23T09:00:00+09:00,3130,2018-12-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.073756432
2970,2770,2920,2920,FALL,4323598.822,0.001712329,1.54552E+12,12400515710,5,-5,2018-12-22T09:00:00+09:00,2915,2018-12-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.001712329
3250,2790,3015,3015,FALL,17121043.43,0.031509121,1.54544E+12,51294311075,95,-95,2018-12-21T09:00:00+09:00,2920,2018-12-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.031509121
3115,2680,2740,2735,RISE,18781767.23,0.1023766,1.54535E+12,55275993337,280,280,2018-12-20T09:00:00+09:00,3015,2018-12-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.1023766
3175,2730,2930,2930,FALL,24651651.18,0.066552901,1.54526E+12,72898742163,195,-195,2018-12-19T09:00:00+09:00,2735,2018-12-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.066552901
3025,2615,2640,2640,RISE,24668810.65,0.109848485,1.54518E+12,69295340006,290,290,2018-12-18T09:00:00+09:00,2930,2018-12-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.109848485
2730,2130,2145,2150,RISE,14101718.38,0.227906977,1.54509E+12,34772083218,490,490,2018-12-17T09:00:00+09:00,2640,2018-12-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.227906977
2235,2110,2125,2125,RISE,4419454.118,0.011764706,1.545E+12,9579419361,25,25,2018-12-16T09:00:00+09:00,2150,2018-12-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.011764706
2170,2010,2055,2055,RISE,3306795.286,0.03406326,1.54492E+12,6851132959,70,70,2018-12-15T09:00:00+09:00,2125,2018-12-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.03406326
2130,1985,2075,2075,FALL,4734268.677,0.009638554,1.54483E+12,9786812873,20,-20,2018-12-14T09:00:00+09:00,2055,2018-12-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.009638554
2235,2040,2205,2210,FALL,5883940.25,0.061085973,1.54475E+12,12715007900,135,-135,2018-12-13T09:00:00+09:00,2075,2018-12-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.061085973
2285,2045,2065,2070,RISE,6207892.363,0.06763285,1.54466E+12,13527265058,140,140,2018-12-12T09:00:00+09:00,2210,2018-12-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.06763285
2180,1990,2160,2160,FALL,6693093.294,0.041666667,1.54457E+12,13997713347,90,-90,2018-12-11T09:00:00+09:00,2070,2018-12-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.041666667
2330,2115,2250,2255,FALL,11804363.97,0.042128603,1.54449E+12,26246546960,95,-95,2018-12-10T09:00:00+09:00,2160,2018-12-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.042128603
2385,1955,2050,2055,RISE,14726355.89,0.097323601,1.5444E+12,31686317457,200,200,2018-12-09T09:00:00+09:00,2255,2018-12-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.097323601
2230,1830,1970,1970,RISE,18334585.88,0.043147208,1.54431E+12,37029762946,85,85,2018-12-08T09:00:00+09:00,2055,2018-12-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.043147208
2120,1745,2090,2090,FALL,14013113.75,0.057416268,1.54423E+12,26942228245,120,-120,2018-12-07T09:00:00+09:00,1970,2018-12-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.057416268
2560,2070,2490,2485,FALL,7664956.648,0.158953722,1.54414E+12,18355513434,395,-395,2018-12-06T09:00:00+09:00,2090,2018-12-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.158953722
2775,2455,2765,2770,FALL,8260168.774,0.102888087,1.54405E+12,21387237710,285,-285,2018-12-05T09:00:00+09:00,2485,2018-12-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.102888087
2970,2605,2930,2930,FALL,7250211.426,0.054607509,1.54397E+12,20389846780,160,-160,2018-12-04T09:00:00+09:00,2770,2018-12-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.054607509
3260,2855,3225,3230,FALL,3659800.942,0.092879257,1.54388E+12,11234916974,300,-300,2018-12-03T09:00:00+09:00,2930,2018-12-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.092879257
3385,3175,3315,3315,FALL,2024888.723,0.025641026,1.5438E+12,6694197761,85,-85,2018-12-02T09:00:00+09:00,3230,2018-12-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.025641026
3400,3185,3260,3265,RISE,2481246.969,0.015313936,1.54371E+12,8184614491,50,50,2018-12-01T09:00:00+09:00,3315,2018-12-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.015313936
3460,3135,3405,3405,FALL,5173128.254,0.041116006,1.54362E+12,17015294128,140,-140,2018-11-30T09:00:00+09:00,3265,2018-11-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.041116006
3735,3290,3690,3690,FALL,7544108.835,0.077235772,1.54354E+12,26159665531,285,-285,2018-11-29T09:00:00+09:00,3405,2018-11-29T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.077235772
3785,3435,3440,3445,RISE,4321131.074,0.071117562,1.54345E+12,15490327339,245,245,2018-11-28T09:00:00+09:00,3690,2018-11-28T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.071117562
3675,3235,3675,3675,FALL,2957361.541,0.062585034,1.54336E+12,10128708196,230,-230,2018-11-27T09:00:00+09:00,3445,2018-11-27T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.062585034
3930,3515,3845,3845,FALL,3052131.847,0.044213264,1.54328E+12,11459109728,170,-170,2018-11-26T09:00:00+09:00,3675,2018-11-26T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.044213264
3965,3465,3780,3780,RISE,4078436.138,0.017195767,1.54319E+12,15066815463,65,65,2018-11-25T09:00:00+09:00,3845,2018-11-25T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.017195767
4235,3680,4150,4150,FALL,2058738.233,0.089156627,1.5431E+12,8211338965,370,-370,2018-11-24T09:00:00+09:00,3780,2018-11-24T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.089156627
4240,3865,4010,4015,RISE,3418075.05,0.03362391,1.54302E+12,13888621842,135,135,2018-11-23T09:00:00+09:00,4150,2018-11-23T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.03362391
4440,3995,4370,4370,FALL,1410876.115,0.081235698,1.54293E+12,6020943093,355,-355,2018-11-22T09:00:00+09:00,4015,2018-11-22T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.081235698
4490,4110,4325,4330,RISE,2941980.721,0.009237875,1.54284E+12,12760348942,40,40,2018-11-21T09:00:00+09:00,4370,2018-11-21T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.009237875
4835,3920,4725,4720,FALL,4536650.705,0.082627119,1.54276E+12,19887580993,390,-390,2018-11-20T09:00:00+09:00,4330,2018-11-20T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.082627119
5270,4600,5270,5270,FALL,3309481.305,0.104364326,1.54267E+12,15955090662,550,-550,2018-11-19T09:00:00+09:00,4720,2018-11-19T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.104364326
5350,5195,5245,5250,RISE,775973.0686,0.003809524,1.54259E+12,4086379263,20,20,2018-11-18T09:00:00+09:00,5270,2018-11-18T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.003809524
5275,5145,5235,5240,RISE,679587.1328,0.001908397,1.5425E+12,3543326309,10,10,2018-11-17T09:00:00+09:00,5250,2018-11-17T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.001908397
5485,5130,5425,5425,FALL,1177940.217,0.034101383,1.54241E+12,6242603971,185,-185,2018-11-16T09:00:00+09:00,5240,2018-11-16T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.034101383
5530,4950,5470,5465,FALL,3033134.023,0.007319305,1.54233E+12,15987992867,40,-40,2018-11-15T09:00:00+09:00,5425,2018-11-15T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.007319305
5985,5240,5955,5960,FALL,3328411.278,0.083053691,1.54224E+12,18458816657,495,-495,2018-11-14T09:00:00+09:00,5465,2018-11-14T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.083053691
6145,5795,6145,6140,FALL,1009068.18,0.029315961,1.54215E+12,6072152191,180,-180,2018-11-13T09:00:00+09:00,5960,2018-11-13T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.029315961
6200,6070,6175,6170,FALL,787539.9286,0.004862237,1.54207E+12,4827925510,30,-30,2018-11-12T09:00:00+09:00,6140,2018-11-12T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.004862237
6200,5975,6115,6115,RISE,700828.5142,0.008994276,1.54198E+12,4254430046,55,55,2018-11-11T09:00:00+09:00,6170,2018-11-11T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.008994276
6145,6070,6100,6100,RISE,362362.7509,0.002459016,1.54189E+12,2214846348,15,15,2018-11-10T09:00:00+09:00,6115,2018-11-10T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.002459016
6260,6050,6205,6205,FALL,898522.8735,0.016921837,1.54181E+12,5546356568,105,-105,2018-11-09T09:00:00+09:00,6100,2018-11-09T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.016921837
6335,6160,6300,6300,FALL,1069868.293,0.015079365,1.54172E+12,6660927947,95,-95,2018-11-08T09:00:00+09:00,6205,2018-11-08T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.015079365
6465,6260,6405,6400,FALL,1548735.912,0.015625,1.54164E+12,9867025452,100,-100,2018-11-07T09:00:00+09:00,6300,2018-11-07T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.015625
6425,6115,6120,6120,RISE,3516994.387,0.045751634,1.54155E+12,22111280200,280,280,2018-11-06T09:00:00+09:00,6400,2018-11-06T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.045751634
6205,6065,6175,6175,FALL,1312183.445,0.008906883,1.54146E+12,8053525918,55,-55,2018-11-05T09:00:00+09:00,6120,2018-11-05T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.008906883
6245,5925,5965,5965,RISE,1902584.399,0.035205365,1.54138E+12,11578104765,210,210,2018-11-04T09:00:00+09:00,6175,2018-11-04T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.035205365
6030,5930,6020,6020,FALL,495251.3386,0.009136213,1.54129E+12,2964382514,55,-55,2018-11-03T09:00:00+09:00,5965,2018-11-03T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,-0.009136213
6065,5915,5930,5925,RISE,810890.9539,0.016033755,1.5412E+12,4862888018,95,95,2018-11-02T09:00:00+09:00,6020,2018-11-02T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.016033755
5945,5885,5900,5905,RISE,430355.0089,0.00338696,1.54112E+12,2541625755,20,20,2018-11-01T09:00:00+09:00,5925,2018-11-01T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.00338696
5965,5740,5790,5795,RISE,790392.466,0.018981881,1.54103E+12,4618540285,110,110,2018-10-31T09:00:00+09:00,5905,2018-10-31T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.018981881
5820,5750,5755,5760,RISE,651844.3139,0.006076389,1.54094E+12,3774747402,35,35,2018-10-30T09:00:00+09:00,5795,2018-10-30T00:00:00+00:00,CRIX.UPBIT.KRW-EOS,0.006076389
